Year,State,District,Crop,Area_Hectares,Production_MT,Unit,Soil_Type,Irrigation_Type,Fertilizer_Used,Avg_Rainfall_mm,Avg_Temp_C,Weather_Condition,Seed_Variety,Pesticide_Used,Organic,Govt_Subsidy_Availed,Machinery_Used,Farming_Practice,Labor_Type,Crop_Cycle_Months,Yield_per_Hectare,Storage_Facility,Market_Access,Farmer_ID
2006,Gujarat,Port Christopher,Wheat,9032.4,18348.15,Metric Tonnes,Loamy,Sprinkler,Vermicompost,363.54,17.59,Heatwave,Wheat-Var-5,Yes,Yes,No,Tractor,Traditional,Both,5,2.03,Warehouse,State,F57924
2006,Gujarat,Port Lorimouth,Rice,4014.21,13302.97,Metric Tonnes,Loamy,Rainfed,Vermicompost,109.06,39.21,Drought,Rice-Var-4,Yes,No,Yes,Tractor,Mixed,Family,3,3.31,Cold Storage,National,F97616
2006,Gujarat,New Paul,Rice,2751.41,9331.23,Metric Tonnes,Peaty,Drip,NPK,286.89,22.54,Normal,Rice-Var-6,No,No,No,Combined Harvester,Modern,Both,7,3.39,None,National,F75454
2006,Gujarat,East Michael,Rice,1979.58,4171.9,Metric Tonnes,Sandy,Drip,NPK,82.56,18.6,Coldwave,Rice-Var-5,No,Yes,No,Tractor,Modern,Hired,7,2.11,Warehouse,National,F61514
2006,Gujarat,Acostashire,Rice,1083.12,2540.88,Metric Tonnes,Silty,Sprinkler,Vermicompost,328.45,18.53,Heatwave,Rice-Var-2,No,Yes,No,Tractor,Traditional,Family,5,2.35,Warehouse,National,F12900
2006,Gujarat,New Rachelhaven,Maize,1091.28,3041.25,Metric Tonnes,Loamy,Sprinkler,Compost,119.01,17.44,Coldwave,Maize-Var-5,Yes,No,Yes,Manual,Mixed,Family,5,2.79,Warehouse,Export,F62045
2006,Gujarat,South Mariaside,Maize,1121.31,3753.55,Metric Tonnes,Sandy,Drip,DAP,337.51,23.85,Normal,Maize-Var-4,Yes,No,No,Tractor,Traditional,Hired,9,3.35,None,Local,F44825
2006,Gujarat,Port Jenniferhaven,Maize,5161.48,13288.5,Metric Tonnes,Clay,Drip,Urea,286.99,32.07,Flood,Maize-Var-1,No,Yes,Yes,Tractor,Modern,Family,5,2.57,Warehouse,National,F37982
2006,Gujarat,Port Laura,Maize,6279.05,12760.31,Metric Tonnes,Loamy,Drip,Vermicompost,63.65,26.39,Heatwave,Maize-Var-4,No,Yes,Yes,Combined Harvester,Traditional,Family,7,2.03,None,Local,F74970
2006,Gujarat,New Andrewmouth,Barley,6773.03,17873.99,Metric Tonnes,Sandy,Tube Well,DAP,341.34,39.79,Normal,Barley-Var-2,No,No,Yes,Combined Harvester,Modern,Hired,4,2.64,Cold Storage,National,F96237
2006,Gujarat,West Janetborough,Barley,1279.85,3690.52,Metric Tonnes,Sandy,Tube Well,NPK,286.0,39.5,Coldwave,Barley-Var-8,No,No,No,Tractor,Traditional,Hired,4,2.88,None,State,F94948
2006,Gujarat,Friedmanchester,Barley,6862.78,19719.21,Metric Tonnes,Loamy,Sprinkler,NPK,135.27,34.96,Flood,Barley-Var-3,Yes,No,No,Manual,Traditional,Both,6,2.87,Warehouse,National,F63311
2006,Gujarat,Bakermouth,Barley,845.06,2587.07,Metric Tonnes,Clay,Tube Well,NPK,368.57,24.57,Normal,Barley-Var-2,No,Yes,Yes,Combined Harvester,Mixed,Hired,9,3.06,Cold Storage,Export,F80386
2006,Gujarat,Benjaminfurt,Sugarcane,5421.97,12797.39,Metric Tonnes,Loamy,Rainfed,Compost,203.22,22.76,Coldwave,Sugarcane-Var-1,Yes,Yes,Yes,Manual,Mixed,Family,8,2.36,Cold Storage,Local,F50525
2006,Gujarat,West Michael,Sugarcane,4555.14,15361.53,Metric Tonnes,Clay,Rainfed,NPK,379.26,19.37,Drought,Sugarcane-Var-2,No,Yes,No,Tractor,Mixed,Both,9,3.37,Cold Storage,State,F62166
2006,Gujarat,West Gilbertfurt,Cotton,5901.95,17557.5,Metric Tonnes,Loamy,Drip,DAP,138.49,16.68,Normal,Cotton-Var-4,Yes,Yes,No,Combined Harvester,Modern,Hired,8,2.97,Cold Storage,Export,F33070
2006,Gujarat,Port Stephanieburgh,Cotton,1722.39,5725.95,Metric Tonnes,Loamy,Sprinkler,DAP,271.61,33.03,Coldwave,Cotton-Var-8,Yes,No,Yes,Combined Harvester,Modern,Both,5,3.32,None,State,F40753
2006,Gujarat,Lake Mark,Cotton,1876.45,5514.47,Metric Tonnes,Clay,Tube Well,DAP,59.84,24.38,Heatwave,Cotton-Var-4,Yes,Yes,Yes,Manual,Modern,Hired,8,2.94,None,State,F56404
2006,Gujarat,North David,Cotton,7098.39,12721.69,Metric Tonnes,Clay,Tube Well,DAP,338.05,20.88,Heatwave,Cotton-Var-7,Yes,No,Yes,Manual,Modern,Family,3,1.79,None,Export,F15971
2006,Gujarat,Lindaborough,Millet,5721.74,13219.48,Metric Tonnes,Clay,Drip,Vermicompost,258.62,17.69,Heatwave,Millet-Var-2,Yes,Yes,No,Tractor,Traditional,Family,6,2.31,Cold Storage,State,F61960
2006,Gujarat,Wellsfort,Millet,250.01,829.8,Metric Tonnes,Loamy,Rainfed,Vermicompost,144.37,35.49,Drought,Millet-Var-9,Yes,Yes,No,Combined Harvester,Mixed,Hired,8,3.32,Warehouse,National,F62761
2006,Gujarat,Shawnport,Millet,10394.57,19987.33,Metric Tonnes,Silty,Tube Well,Compost,142.81,31.57,Heatwave,Millet-Var-5,Yes,Yes,Yes,Tractor,Mixed,Family,4,1.92,Cold Storage,Local,F93196
2006,Gujarat,Brianberg,Millet,5800.84,19326.25,Metric Tonnes,Loamy,Sprinkler,Compost,226.01,34.88,Flood,Millet-Var-3,No,Yes,Yes,Tractor,Mixed,Hired,6,3.33,Cold Storage,Export,F33991
2006,Rajasthan,Maddenton,Wheat,910.9,3147.04,Metric Tonnes,Sandy,Tube Well,Compost,387.52,19.09,Normal,Wheat-Var-7,Yes,No,Yes,Tractor,Mixed,Family,7,3.45,Cold Storage,National,F62011
2006,Rajasthan,Rachaelview,Wheat,3728.0,6338.75,Metric Tonnes,Silty,Rainfed,Urea,145.1,35.4,Drought,Wheat-Var-1,No,No,Yes,Combined Harvester,Modern,Family,8,1.7,None,National,F29463
2006,Rajasthan,West Ronaldland,Wheat,4697.74,7877.15,Metric Tonnes,Loamy,Canal,DAP,169.78,39.53,Heatwave,Wheat-Var-3,No,Yes,No,Combined Harvester,Modern,Family,7,1.68,None,Export,F96094
2006,Rajasthan,New Jennifer,Wheat,5479.02,12778.83,Metric Tonnes,Sandy,Drip,Urea,108.29,39.65,Flood,Wheat-Var-5,No,Yes,No,Manual,Modern,Both,3,2.33,Cold Storage,Local,F58272
2006,Rajasthan,North Josephtown,Rice,8001.42,16506.56,Metric Tonnes,Silty,Rainfed,Urea,74.52,16.42,Normal,Rice-Var-10,No,No,No,Manual,Traditional,Both,8,2.06,Cold Storage,Export,F87650
2006,Rajasthan,Port Joelside,Rice,1069.82,2847.37,Metric Tonnes,Clay,Sprinkler,Compost,375.07,27.42,Heatwave,Rice-Var-9,No,No,Yes,Tractor,Modern,Family,9,2.66,Cold Storage,Local,F43242
2006,Rajasthan,Porterfurt,Maize,7081.54,16937.44,Metric Tonnes,Silty,Tube Well,Urea,298.0,33.3,Normal,Maize-Var-10,No,Yes,Yes,Combined Harvester,Mixed,Family,4,2.39,Warehouse,Local,F36448
2006,Rajasthan,West Andrew,Maize,1751.37,3892.29,Metric Tonnes,Peaty,Tube Well,NPK,273.06,16.77,Coldwave,Maize-Var-7,No,No,No,Tractor,Mixed,Both,6,2.22,Cold Storage,Local,F31623
2006,Rajasthan,Holmestown,Barley,2938.21,7550.03,Metric Tonnes,Silty,Drip,DAP,398.68,26.86,Normal,Barley-Var-10,Yes,Yes,No,Combined Harvester,Modern,Both,9,2.57,Cold Storage,Export,F54448
2006,Rajasthan,Port Johnside,Barley,6942.54,16413.11,Metric Tonnes,Peaty,Sprinkler,Vermicompost,328.74,29.89,Coldwave,Barley-Var-8,No,No,Yes,Combined Harvester,Traditional,Both,8,2.36,None,National,F36609
2006,Rajasthan,Bradleyfort,Barley,7661.28,17788.61,Metric Tonnes,Loamy,Sprinkler,Urea,261.51,30.75,Heatwave,Barley-Var-6,No,Yes,Yes,Combined Harvester,Mixed,Both,9,2.32,None,National,F33814
2006,Rajasthan,Granttown,Sugarcane,4829.95,8638.97,Metric Tonnes,Loamy,Tube Well,Urea,82.75,15.42,Drought,Sugarcane-Var-2,Yes,No,Yes,Manual,Modern,Hired,5,1.79,Warehouse,Export,F47236
2006,Rajasthan,Davidville,Sugarcane,8887.16,17533.92,Metric Tonnes,Silty,Canal,Urea,124.03,33.4,Normal,Sugarcane-Var-3,No,No,No,Manual,Modern,Both,8,1.97,Warehouse,Export,F62548
2006,Rajasthan,South Crystal,Cotton,2683.15,6740.31,Metric Tonnes,Peaty,Drip,Vermicompost,106.88,38.99,Heatwave,Cotton-Var-5,Yes,No,Yes,Manual,Modern,Hired,8,2.51,Cold Storage,National,F53335
2006,Rajasthan,Ingramshire,Cotton,5299.9,17105.84,Metric Tonnes,Loamy,Canal,NPK,192.37,34.06,Drought,Cotton-Var-6,No,Yes,No,Tractor,Traditional,Both,8,3.23,Warehouse,National,F84061
2006,Rajasthan,Campbellhaven,Cotton,2178.69,3305.59,Metric Tonnes,Silty,Sprinkler,DAP,56.99,29.67,Heatwave,Cotton-Var-8,Yes,Yes,No,Tractor,Mixed,Both,6,1.52,Cold Storage,National,F36986
2006,Rajasthan,Taratown,Millet,3698.77,9380.2,Metric Tonnes,Sandy,Sprinkler,NPK,52.61,25.57,Normal,Millet-Var-3,No,No,Yes,Tractor,Mixed,Family,6,2.54,Warehouse,State,F65910
2006,Rajasthan,Rodriguezland,Millet,6079.65,14502.33,Metric Tonnes,Sandy,Tube Well,Urea,306.28,20.83,Flood,Millet-Var-10,No,No,No,Manual,Modern,Hired,8,2.39,Warehouse,State,F49129
2006,West Bengal,Port Albertland,Wheat,6110.24,16356.27,Metric Tonnes,Sandy,Rainfed,DAP,123.77,20.92,Flood,Wheat-Var-5,Yes,No,Yes,Manual,Mixed,Both,7,2.68,Cold Storage,State,F43879
2006,West Bengal,Lake Tyler,Wheat,4033.89,12746.59,Metric Tonnes,Sandy,Sprinkler,NPK,195.47,21.46,Flood,Wheat-Var-4,No,No,No,Tractor,Mixed,Both,9,3.16,None,State,F29150
2006,West Bengal,Porterville,Wheat,6132.29,17406.73,Metric Tonnes,Clay,Canal,Vermicompost,206.83,27.2,Flood,Wheat-Var-9,No,Yes,No,Combined Harvester,Traditional,Both,8,2.84,None,National,F23075
2006,West Bengal,Mathisview,Rice,1628.05,4483.0,Metric Tonnes,Clay,Canal,Urea,175.56,39.89,Coldwave,Rice-Var-8,Yes,Yes,Yes,Tractor,Modern,Family,6,2.75,Warehouse,National,F77970
2006,West Bengal,Roweborough,Rice,3990.49,9863.58,Metric Tonnes,Sandy,Tube Well,Compost,248.05,37.92,Heatwave,Rice-Var-6,No,No,Yes,Tractor,Traditional,Family,3,2.47,Cold Storage,National,F46456
2006,West Bengal,Cynthiafort,Maize,6708.66,16115.95,Metric Tonnes,Silty,Rainfed,NPK,301.54,29.66,Normal,Maize-Var-3,Yes,Yes,Yes,Tractor,Mixed,Hired,3,2.4,Cold Storage,Local,F36743
2006,West Bengal,Port Michael,Maize,5359.75,10101.16,Metric Tonnes,Silty,Rainfed,NPK,212.38,21.15,Flood,Maize-Var-9,No,Yes,No,Combined Harvester,Modern,Both,8,1.88,Warehouse,Local,F82794
2006,West Bengal,Taylorchester,Maize,8448.18,18339.42,Metric Tonnes,Silty,Canal,Vermicompost,383.29,28.33,Coldwave,Maize-Var-4,Yes,No,No,Combined Harvester,Modern,Family,5,2.17,None,National,F61976
2006,West Bengal,New Peterstad,Maize,4955.8,12815.12,Metric Tonnes,Silty,Tube Well,Urea,95.28,24.4,Normal,Maize-Var-4,No,Yes,Yes,Manual,Traditional,Family,9,2.59,Warehouse,State,F97916
2006,West Bengal,Erinstad,Barley,886.17,2433.35,Metric Tonnes,Clay,Canal,DAP,206.41,34.45,Drought,Barley-Var-5,No,No,Yes,Manual,Modern,Family,8,2.75,Cold Storage,Local,F49486
2006,West Bengal,North Shannon,Barley,2623.74,4799.17,Metric Tonnes,Clay,Drip,Vermicompost,192.22,38.16,Heatwave,Barley-Var-9,No,Yes,Yes,Combined Harvester,Mixed,Hired,8,1.83,None,State,F84590
2006,West Bengal,New Davidville,Barley,6139.51,14353.23,Metric Tonnes,Sandy,Drip,Vermicompost,231.05,17.11,Normal,Barley-Var-3,Yes,No,No,Manual,Traditional,Hired,5,2.34,Cold Storage,Local,F49596
2006,West Bengal,Brianland,Barley,6953.94,19699.23,Metric Tonnes,Clay,Rainfed,Urea,149.89,29.65,Drought,Barley-Var-4,No,Yes,Yes,Tractor,Mixed,Both,5,2.83,Warehouse,Export,F54346
2006,West Bengal,East Isabelport,Sugarcane,767.82,2634.91,Metric Tonnes,Silty,Rainfed,DAP,111.17,31.2,Drought,Sugarcane-Var-4,Yes,Yes,Yes,Tractor,Traditional,Family,4,3.43,Warehouse,Export,F85185
2006,West Bengal,South Erica,Sugarcane,1801.07,5286.36,Metric Tonnes,Loamy,Tube Well,DAP,321.89,31.84,Normal,Sugarcane-Var-4,Yes,Yes,Yes,Manual,Modern,Hired,6,2.94,Cold Storage,Local,F97861
2006,West Bengal,West Dennisport,Cotton,3799.99,12482.74,Metric Tonnes,Silty,Rainfed,Urea,77.52,23.27,Heatwave,Cotton-Var-7,Yes,No,No,Manual,Traditional,Both,3,3.28,Cold Storage,National,F94116
2006,West Bengal,Port Jenniferton,Cotton,1536.7,5341.61,Metric Tonnes,Sandy,Tube Well,Urea,186.29,33.32,Normal,Cotton-Var-3,Yes,No,No,Tractor,Traditional,Family,4,3.48,Warehouse,State,F16116
2006,West Bengal,North Mark,Cotton,7199.05,13852.14,Metric Tonnes,Clay,Sprinkler,Compost,133.65,22.03,Heatwave,Cotton-Var-2,Yes,Yes,No,Combined Harvester,Traditional,Family,8,1.92,Cold Storage,National,F16831
2006,West Bengal,South Rebecca,Millet,4326.3,8516.98,Metric Tonnes,Loamy,Drip,NPK,56.88,36.98,Flood,Millet-Var-9,No,Yes,No,Combined Harvester,Mixed,Both,6,1.97,Warehouse,National,F64253
2006,West Bengal,East Davidmouth,Millet,8853.94,19329.39,Metric Tonnes,Loamy,Sprinkler,Vermicompost,168.48,15.18,Drought,Millet-Var-5,Yes,No,No,Combined Harvester,Mixed,Family,7,2.18,Warehouse,State,F98819
2006,West Bengal,Johnsonberg,Millet,4368.59,13764.89,Metric Tonnes,Silty,Tube Well,Compost,101.31,18.99,Coldwave,Millet-Var-2,Yes,Yes,No,Combined Harvester,Traditional,Both,9,3.15,None,National,F60499
2007,Punjab,Jacobmouth,Wheat,5821.1,15906.62,Metric Tonnes,Peaty,Rainfed,Compost,65.7,30.56,Coldwave,Wheat-Var-3,Yes,No,Yes,Combined Harvester,Traditional,Hired,7,2.73,Cold Storage,State,F23071
2007,Punjab,Wernerville,Wheat,2915.77,6523.9,Metric Tonnes,Clay,Canal,Urea,319.41,35.27,Normal,Wheat-Var-2,No,Yes,Yes,Combined Harvester,Modern,Both,7,2.24,Warehouse,Local,F97767
2007,Punjab,Kristinstad,Wheat,2447.32,8306.95,Metric Tonnes,Loamy,Drip,Urea,192.26,34.3,Heatwave,Wheat-Var-5,Yes,Yes,Yes,Manual,Traditional,Both,7,3.39,None,National,F56525
2007,Punjab,Edwardview,Rice,3015.3,9935.61,Metric Tonnes,Peaty,Rainfed,Urea,367.72,17.19,Heatwave,Rice-Var-2,Yes,Yes,Yes,Manual,Modern,Both,5,3.3,Cold Storage,State,F83080
2007,Punjab,South Eileen,Rice,5954.05,18761.62,Metric Tonnes,Silty,Tube Well,DAP,326.96,20.02,Normal,Rice-Var-6,No,Yes,Yes,Tractor,Modern,Family,6,3.15,None,National,F99797
2007,Punjab,North Carlastad,Maize,5062.02,16199.82,Metric Tonnes,Peaty,Drip,DAP,151.2,38.81,Drought,Maize-Var-1,Yes,Yes,No,Manual,Modern,Hired,9,3.2,Cold Storage,National,F75824
2007,Punjab,Port Darren,Maize,818.01,1472.27,Metric Tonnes,Peaty,Drip,Vermicompost,238.15,29.39,Coldwave,Maize-Var-10,No,Yes,No,Manual,Traditional,Family,3,1.8,Warehouse,Export,F76517
2007,Punjab,Wrighttown,Maize,8527.35,13080.43,Metric Tonnes,Sandy,Canal,Vermicompost,386.13,16.11,Flood,Maize-Var-4,No,No,No,Combined Harvester,Mixed,Family,6,1.53,Warehouse,State,F30966
2007,Punjab,Smithstad,Barley,2152.91,3289.71,Metric Tonnes,Sandy,Drip,DAP,248.4,38.31,Flood,Barley-Var-3,No,No,No,Manual,Traditional,Family,5,1.53,None,State,F12298
2007,Punjab,Port Stephaniehaven,Barley,4287.64,13485.97,Metric Tonnes,Silty,Canal,NPK,54.65,28.55,Flood,Barley-Var-9,Yes,Yes,Yes,Tractor,Mixed,Hired,7,3.15,None,State,F29779
2007,Punjab,Danielburgh,Barley,3787.72,9461.48,Metric Tonnes,Peaty,Rainfed,Urea,75.27,32.11,Normal,Barley-Var-6,No,Yes,Yes,Tractor,Mixed,Hired,5,2.5,None,Export,F40486
2007,Punjab,Sanchezfurt,Barley,3403.23,10312.8,Metric Tonnes,Silty,Tube Well,NPK,219.85,18.73,Drought,Barley-Var-7,Yes,No,Yes,Tractor,Modern,Hired,3,3.03,Warehouse,National,F91723
2007,Punjab,Mooremouth,Sugarcane,7123.38,13141.01,Metric Tonnes,Loamy,Sprinkler,Compost,355.34,30.33,Normal,Sugarcane-Var-4,Yes,Yes,Yes,Combined Harvester,Mixed,Family,3,1.84,Warehouse,State,F30582
2007,Punjab,Pachecobury,Sugarcane,1041.11,3565.48,Metric Tonnes,Loamy,Canal,DAP,231.43,16.82,Drought,Sugarcane-Var-2,Yes,Yes,No,Combined Harvester,Modern,Both,8,3.42,Cold Storage,National,F80559
2007,Punjab,Lindsayville,Sugarcane,6341.33,12723.24,Metric Tonnes,Clay,Drip,Vermicompost,331.29,35.45,Heatwave,Sugarcane-Var-9,No,No,No,Tractor,Traditional,Both,3,2.01,None,National,F44359
2007,Punjab,East Bryanland,Sugarcane,7824.09,19589.47,Metric Tonnes,Peaty,Sprinkler,Urea,209.23,33.84,Heatwave,Sugarcane-Var-5,No,Yes,Yes,Tractor,Modern,Family,7,2.5,None,Export,F67965
2007,Punjab,Lake Joseph,Cotton,1188.66,3083.18,Metric Tonnes,Peaty,Drip,DAP,241.19,17.24,Flood,Cotton-Var-9,No,No,No,Manual,Modern,Both,5,2.59,None,Local,F88091
2007,Punjab,West Ryan,Cotton,2697.8,8650.69,Metric Tonnes,Silty,Tube Well,DAP,349.65,17.48,Flood,Cotton-Var-3,Yes,Yes,No,Tractor,Traditional,Family,4,3.21,Cold Storage,Local,F50060
2007,Punjab,South Brittany,Cotton,1120.31,2269.06,Metric Tonnes,Loamy,Canal,Compost,356.17,18.22,Drought,Cotton-Var-10,No,Yes,Yes,Manual,Mixed,Hired,7,2.03,None,Local,F21802
2007,Punjab,Michelleton,Cotton,8541.19,14539.94,Metric Tonnes,Silty,Sprinkler,NPK,268.1,23.9,Drought,Cotton-Var-7,No,Yes,Yes,Combined Harvester,Mixed,Family,3,1.7,None,Local,F17472
2007,Punjab,South Patriciamouth,Millet,8073.59,15883.82,Metric Tonnes,Silty,Drip,NPK,273.72,20.89,Normal,Millet-Var-3,Yes,Yes,Yes,Manual,Traditional,Both,4,1.97,None,National,F35348
2007,Punjab,Danaview,Millet,4439.42,14416.38,Metric Tonnes,Peaty,Drip,DAP,94.38,36.66,Normal,Millet-Var-1,No,Yes,No,Tractor,Modern,Family,7,3.25,Cold Storage,Local,F56567
2007,Haryana,Bakerport,Wheat,6883.24,12074.72,Metric Tonnes,Clay,Drip,Vermicompost,199.64,19.02,Drought,Wheat-Var-10,Yes,Yes,No,Manual,Mixed,Both,6,1.75,Cold Storage,Export,F67166
2007,Haryana,South Allisonshire,Wheat,4691.19,14156.78,Metric Tonnes,Clay,Tube Well,DAP,87.03,27.65,Coldwave,Wheat-Var-4,No,Yes,Yes,Manual,Modern,Both,3,3.02,None,National,F93230
2007,Haryana,North Deborahhaven,Wheat,4858.72,16385.19,Metric Tonnes,Loamy,Sprinkler,NPK,229.73,38.76,Drought,Wheat-Var-7,No,Yes,Yes,Manual,Mixed,Hired,9,3.37,Cold Storage,Local,F19749
2007,Haryana,Lake Lauramouth,Wheat,4783.26,10945.93,Metric Tonnes,Clay,Tube Well,Vermicompost,346.87,27.32,Drought,Wheat-Var-4,Yes,Yes,Yes,Combined Harvester,Mixed,Both,8,2.29,Cold Storage,National,F34488
2007,Haryana,West Kaitlynhaven,Rice,3911.15,9702.1,Metric Tonnes,Peaty,Canal,Vermicompost,346.37,35.8,Heatwave,Rice-Var-6,Yes,No,No,Manual,Modern,Family,8,2.48,Cold Storage,Export,F92463
2007,Haryana,Pricechester,Rice,3862.57,8368.64,Metric Tonnes,Sandy,Sprinkler,DAP,222.17,29.32,Normal,Rice-Var-9,Yes,No,Yes,Tractor,Mixed,Family,6,2.17,None,Export,F63706
2007,Haryana,North Roberttown,Rice,1667.01,5147.58,Metric Tonnes,Loamy,Drip,Vermicompost,220.27,23.35,Normal,Rice-Var-6,No,Yes,No,Manual,Mixed,Hired,4,3.09,None,Local,F29749
2007,Haryana,Ericfurt,Maize,1306.07,2583.01,Metric Tonnes,Silty,Drip,Compost,382.25,22.63,Heatwave,Maize-Var-9,No,Yes,No,Combined Harvester,Traditional,Family,5,1.98,Warehouse,State,F50376
2007,Haryana,Port Angelamouth,Maize,1566.39,3792.76,Metric Tonnes,Peaty,Sprinkler,Vermicompost,157.48,15.88,Coldwave,Maize-Var-3,No,No,Yes,Combined Harvester,Modern,Both,6,2.42,None,Local,F68240
2007,Haryana,New Kristen,Maize,2627.8,6801.33,Metric Tonnes,Sandy,Tube Well,Vermicompost,243.1,23.91,Coldwave,Maize-Var-1,No,No,No,Tractor,Mixed,Hired,6,2.59,None,National,F18248
2007,Haryana,New Victor,Maize,2687.93,9222.4,Metric Tonnes,Silty,Sprinkler,Vermicompost,182.07,21.46,Heatwave,Maize-Var-8,Yes,Yes,No,Manual,Mixed,Both,6,3.43,Warehouse,National,F99860
2007,Haryana,Maxwellland,Barley,2172.45,5247.61,Metric Tonnes,Peaty,Rainfed,NPK,315.83,20.15,Flood,Barley-Var-2,Yes,No,Yes,Manual,Modern,Family,5,2.42,Warehouse,National,F37034
2007,Haryana,Greeneborough,Barley,9292.14,14331.27,Metric Tonnes,Silty,Sprinkler,Vermicompost,196.63,34.4,Coldwave,Barley-Var-2,No,No,Yes,Manual,Modern,Hired,3,1.54,None,State,F96885
2007,Haryana,Lake Jessicamouth,Barley,2704.23,7105.29,Metric Tonnes,Peaty,Drip,Urea,121.74,33.55,Flood,Barley-Var-3,Yes,Yes,Yes,Manual,Traditional,Hired,3,2.63,Warehouse,Export,F47994
2007,Haryana,Brittanyport,Barley,474.07,1519.44,Metric Tonnes,Peaty,Sprinkler,Urea,119.37,36.86,Normal,Barley-Var-9,Yes,No,No,Manual,Mixed,Family,9,3.21,Cold Storage,Local,F82912
2007,Haryana,New Robin,Sugarcane,2503.7,7374.32,Metric Tonnes,Peaty,Sprinkler,DAP,161.73,37.65,Normal,Sugarcane-Var-6,No,No,Yes,Combined Harvester,Mixed,Both,6,2.95,Warehouse,Local,F82526
2007,Haryana,West Laurieside,Sugarcane,1599.01,2969.42,Metric Tonnes,Sandy,Drip,DAP,222.56,17.05,Normal,Sugarcane-Var-3,No,No,Yes,Tractor,Traditional,Family,3,1.86,None,National,F61167
2007,Haryana,New Ashley,Sugarcane,1275.74,4321.61,Metric Tonnes,Silty,Canal,Vermicompost,391.77,24.41,Coldwave,Sugarcane-Var-6,Yes,Yes,No,Manual,Modern,Family,7,3.39,Warehouse,State,F67445
2007,Haryana,West Elizabeth,Sugarcane,7145.4,18504.08,Metric Tonnes,Peaty,Rainfed,NPK,144.41,32.56,Heatwave,Sugarcane-Var-10,Yes,No,Yes,Combined Harvester,Traditional,Both,6,2.59,Cold Storage,Export,F94245
2007,Haryana,Amyfurt,Cotton,3837.73,13348.59,Metric Tonnes,Loamy,Canal,DAP,142.77,31.8,Heatwave,Cotton-Var-6,Yes,Yes,Yes,Manual,Modern,Hired,5,3.48,Cold Storage,Local,F61563
2007,Haryana,Rodriguezhaven,Cotton,876.78,1514.46,Metric Tonnes,Silty,Rainfed,Compost,51.37,39.99,Heatwave,Cotton-Var-9,No,No,Yes,Manual,Traditional,Hired,4,1.73,Cold Storage,Local,F52415
2007,Haryana,Miguelburgh,Millet,5252.85,16144.34,Metric Tonnes,Peaty,Sprinkler,NPK,228.4,22.5,Heatwave,Millet-Var-3,No,No,Yes,Tractor,Traditional,Family,7,3.07,Cold Storage,National,F40921
2007,Haryana,Williamsburgh,Millet,1667.02,3449.65,Metric Tonnes,Clay,Rainfed,NPK,181.59,33.91,Normal,Millet-Var-5,No,No,No,Manual,Modern,Both,5,2.07,None,National,F58806
2007,Haryana,Gibsonport,Millet,6660.8,11023.4,Metric Tonnes,Peaty,Tube Well,Vermicompost,56.31,17.56,Heatwave,Millet-Var-6,Yes,Yes,Yes,Combined Harvester,Traditional,Hired,3,1.65,Warehouse,Local,F27980
2007,Uttar Pradesh,North Danaberg,Wheat,2526.37,8504.72,Metric Tonnes,Sandy,Rainfed,DAP,273.09,35.05,Normal,Wheat-Var-3,Yes,Yes,Yes,Manual,Traditional,Both,4,3.37,Cold Storage,Local,F71905
2007,Uttar Pradesh,Victorfort,Wheat,4315.28,9594.3,Metric Tonnes,Clay,Tube Well,NPK,87.94,36.9,Heatwave,Wheat-Var-3,No,No,Yes,Combined Harvester,Modern,Both,5,2.22,None,National,F82632
2007,Uttar Pradesh,Perezfurt,Wheat,8589.1,15771.62,Metric Tonnes,Sandy,Tube Well,DAP,229.29,27.18,Coldwave,Wheat-Var-5,Yes,No,Yes,Combined Harvester,Modern,Family,6,1.84,Cold Storage,National,F74127
2007,Uttar Pradesh,West Ashley,Rice,3740.53,12689.29,Metric Tonnes,Peaty,Canal,NPK,252.92,28.51,Normal,Rice-Var-1,No,Yes,Yes,Manual,Modern,Both,3,3.39,Warehouse,Export,F69520
2007,Uttar Pradesh,Port Dustin,Rice,911.11,1481.3,Metric Tonnes,Sandy,Rainfed,NPK,115.57,15.81,Drought,Rice-Var-6,Yes,No,Yes,Manual,Modern,Both,8,1.63,None,National,F24697
2007,Uttar Pradesh,Port Johnshire,Rice,5088.94,14995.38,Metric Tonnes,Silty,Canal,Compost,97.62,35.9,Coldwave,Rice-Var-5,No,Yes,No,Manual,Mixed,Family,3,2.95,Warehouse,State,F74006
2007,Uttar Pradesh,Curtishaven,Maize,1673.52,3518.33,Metric Tonnes,Peaty,Canal,DAP,137.14,24.31,Drought,Maize-Var-2,Yes,No,Yes,Tractor,Mixed,Family,4,2.1,None,State,F65983
2007,Uttar Pradesh,Rachelmouth,Maize,2205.87,5465.94,Metric Tonnes,Loamy,Sprinkler,NPK,192.59,39.66,Coldwave,Maize-Var-9,Yes,Yes,No,Tractor,Modern,Both,6,2.48,Cold Storage,Local,F47387
2007,Uttar Pradesh,Callahanport,Maize,891.39,1590.56,Metric Tonnes,Peaty,Drip,DAP,68.49,30.65,Flood,Maize-Var-2,No,Yes,Yes,Manual,Mixed,Hired,6,1.78,Warehouse,State,F52917
2007,Uttar Pradesh,West Nicholasburgh,Maize,492.59,1562.93,Metric Tonnes,Clay,Drip,Vermicompost,229.18,28.18,Normal,Maize-Var-2,Yes,No,No,Combined Harvester,Modern,Family,5,3.17,Warehouse,Export,F75085
